Year,Country,Region,Continent,Ladder Score,Average Regional Ladder Score,GDP per Capita,Average Regional GDP per Capita,Social Support,Average Regional Social Support,Healthy Life Expectancy,Average Regional Healthy Life Expectancy,Freedom to Make Life Choices,Average Regional Freedom to Make Life Choices,Generosity,Average Regional Generosity,Perceptions of Corruption,Average Regional Perceptions of Corruption
2020,Senegal,Sub-Saharan Africa,Africa,4.980800151824951,4.383494866199983,8.118982315063477,7.904055766570262,0.7236160039901733,0.6819717295658894,59.599151611328125,55.091591174785904,0.6905961632728577,0.7197015438324366,-0.0523351542651653,0.0023830926302486114,0.8087851405143738,0.7704044427627172
2020,Sierra Leone,Sub-Saharan Africa,Africa,3.926399946212769,4.383494866199983,7.268803119659424,7.904055766570262,0.6361420154571533,0.6819717295658894,50.865142822265625,55.091591174785904,0.715315043926239,0.7197015438324366,0.0886607468128204,0.0023830926302486114,0.8613306879997253,0.7704044427627172
2020,South Africa,Sub-Saharan Africa,Africa,4.8140997886657715,4.383494866199983,9.40337085723877,7.904055766570262,0.8525322675704956,0.6819717295658894,56.506011962890625,55.091591174785904,0.7593300938606262,0.7197015438324366,-0.1097773239016532,0.0023830926302486114,0.8434238433837891,0.7704044427627172
2020,South Sudan,Sub-Saharan Africa,Africa,2.8166000843048096,4.383494866199983,7.425359725952148,7.904055766570262,0.5537071228027344,0.6819717295658894,51.0,55.091591174785904,0.4513136148452759,0.7197015438324366,0.016518548130989,0.0023830926302486114,0.7634173035621643,0.7704044427627172
2020,Swaziland,Sub-Saharan Africa,Africa,4.30810022354126,4.383494866199983,9.162673950195312,7.904055766570262,0.770290195941925,0.6819717295658894,51.188236236572266,55.091591174785904,0.6468222737312317,0.7197015438324366,-0.1992014199495315,0.0023830926302486114,0.7082633376121521,0.7704044427627172
2020,Tanzania,Sub-Saharan Africa,Africa,3.4762001037597656,4.383494866199983,7.967665195465088,7.904055766570262,0.6889331936836243,0.6819717295658894,57.49607467651367,55.091591174785904,0.8215397596359253,0.7197015438324366,0.1096686869859695,0.0023830926302486114,0.6197994351387024,0.7704044427627172
2020,Togo,Sub-Saharan Africa,Africa,4.18720006942749,4.383494866199983,7.357711315155029,7.904055766570262,0.5513126254081726,0.6819717295658894,54.71989822387695,55.091591174785904,0.6498286128044128,0.7197015438324366,0.0026678745634853,0.0023830926302486114,0.7577334642410278,0.7704044427627172
2020,Tunisia,Northern Africa,Africa,4.392199993133545,4.826459980010986,9.31497287750244,9.37992172241211,0.6887185573577881,0.7292245864868164,66.89785766601562,64.55588455200196,0.5933615565299988,0.662711215019226,-0.2164138108491897,-0.17196580469608302,0.8675902485847473,0.7750612020492553
2020,Uganda,Sub-Saharan Africa,Africa,4.432000160217285,4.383494866199983,7.500389575958252,7.904055766570262,0.7649946212768555,0.6819717295658894,55.70820236206055,55.091591174785904,0.7317139506340027,0.7197015438324366,0.0994874313473701,0.0023830926302486114,0.8367378115653992,0.7704044427627172
2020,Zambia,Sub-Saharan Africa,Africa,3.759399890899658,4.383494866199983,8.224720001220703,7.904055766570262,0.6988244652748108,0.6819717295658894,55.29937744140625,55.091591174785904,0.806500256061554,0.7197015438324366,0.0780371278524398,0.0023830926302486114,0.8012896776199341,0.7704044427627172
2020,Zimbabwe,Sub-Saharan Africa,Africa,3.2992000579833984,4.383494866199983,7.865711688995361,7.904055766570262,0.7630927562713623,0.6819717295658894,55.61725997924805,55.091591174785904,0.7114579081535339,0.7197015438324366,-0.0720639526844024,0.0023830926302486114,0.8102369904518127,0.7704044427627172
2020,Argentina,Latin America and the Caribbean,Americas,5.974699974060059,5.981785706111363,9.810955047607422,9.303023610796247,0.9005679488182068,0.8568910417102632,68.80380249023438,66.71732838948567,0.8311324119567871,0.8306836315563747,-0.1949138641357422,-0.07190126518253234,0.8420098423957825,0.8015261803354535
2020,Bolivia,Latin America and the Caribbean,Americas,5.747499942779541,5.981785706111363,8.851115226745605,9.303023610796247,0.8031086921691895,0.8568910417102632,63.60047149658203,66.71732838948567,0.875873327255249,0.8306836315563747,-0.0916811302304267,-0.07190126518253234,0.8226062059402466,0.8015261803354535
2020,Brazil,Latin America and the Caribbean,Americas,6.3755998611450195,5.981785706111363,9.566434860229492,9.303023610796247,0.8967238068580627,0.8568910417102632,66.48016357421875,66.71732838948567,0.7998048067092896,0.8306836315563747,-0.1018123924732208,-0.07190126518253234,0.7706012725830078,0.8015261803354535
2020,Canada,Northern America,Americas,7.232100009918213,7.08585000038147,10.692368507385254,10.80906867980957,0.9271766543388368,0.9206978380680084,73.60160064697266,70.9505500793457,0.933913230895996,0.888266384601593,0.1247707679867744,0.13733125105500216,0.3908433616161346,0.5452793389558792
2020,Chile,Latin America and the Caribbean,Americas,6.228499889373779,5.981785706111363,10.032054901123049,9.303023610796247,0.8797135949134827,0.8568910417102632,69.90061950683594,66.71732838948567,0.7448962926864624,0.8306836315563747,-0.0656683668494224,-0.07190126518253234,0.8382394313812256,0.8015261803354535
2020,Colombia,Latin America and the Caribbean,Americas,6.163400173187256,5.981785706111363,9.50036907196045,9.303023610796247,0.8844402432441711,0.8568910417102632,67.6995849609375,66.71732838948567,0.8361799120903015,0.8306836315563747,-0.1612356454133987,-0.07190126518253234,0.8645718097686768,0.8015261803354535
2020,Costa Rica,Latin America and the Caribbean,Americas,7.121399879455566,5.981785706111363,9.658156394958496,9.303023610796247,0.9015459418296814,0.8568910417102632,71.29985046386719,66.71732838948567,0.9347389340400696,0.8306836315563747,-0.1024297103285789,-0.07190126518253234,0.7863324284553528,0.8015261803354535
2020,Dominican Republic,Latin America and the Caribbean,Americas,5.689199924468994,5.981785706111363,9.664880752563477,9.303023610796247,0.882085382938385,0.8568910417102632,65.80748748779297,66.71732838948567,0.8662027716636658,0.8306836315563747,-0.1312632858753204,-0.07190126518253234,0.7559999227523804,0.8015261803354535
2020,Ecuador,Latin America and the Caribbean,Americas,5.92519998550415,5.981785706111363,9.246058464050291,9.303023610796247,0.8364189863204956,0.8568910417102632,68.50003814697266,66.71732838948567,0.8598289489746094,0.8306836315563747,-0.1270149648189544,-0.07190126518253234,0.8012151122093201,0.8015261803354535
2020,El Salvador,Latin America and the Caribbean,Americas,6.348299980163574,5.981785706111363,8.909075736999512,9.303023610796247,0.8060922622680664,0.8568910417102632,66.10826110839844,66.71732838948567,0.83380526304245,0.8306836315563747,-0.1210729777812957,-0.07190126518253234,0.7543199062347412,0.8015261803354535
2020,Guatemala,Latin America and the Caribbean,Americas,6.398900032043457,5.981785706111363,8.924805641174316,9.303023610796247,0.8166214823722839,0.8568910417102632,64.80894470214844,66.71732838948567,0.9081475734710692,0.8306836315563747,-0.0429386645555496,-0.07190126518253234,0.7832374572753906,0.8015261803354535
2020,Haiti,Latin America and the Caribbean,Americas,3.7207999229431152,5.981785706111363,7.41132926940918,9.303023610796247,0.5932478308677673,0.8568910417102632,55.59862518310547,66.71732838948567,0.5378251671791077,0.8306836315563747,0.4005345702171325,-0.07190126518253234,0.6847672462463379,0.8015261803354535
2020,Honduras,Latin America and the Caribbean,Americas,5.953199863433838,5.981785706111363,8.424534797668457,9.303023610796247,0.8218701481819153,0.8568910417102632,67.19876861572266,66.71732838948567,0.8706032633781433,0.8306836315563747,0.0869691148400306,-0.07190126518253234,0.8011319041252136,0.8015261803354535
2020,Jamaica,Latin America and the Caribbean,Americas,5.889800071716309,5.981785706111363,9.006250381469727,9.303023610796247,0.9157018661499025,0.8568910417102632,67.0999984741211,66.71732838948567,0.8580685257911682,0.8306836315563747,-0.1251067668199539,-0.07190126518253234,0.8888900279998779,0.8015261803354535
2020,Mexico,Latin America and the Caribbean,Americas,6.465000152587891,5.981785706111363,9.797797203063965,9.303023610796247,0.8386654257774353,0.8568910417102632,68.29902648925781,66.71732838948567,0.8587092757225037,0.8306836315563747,-0.1752666234970092,-0.07190126518253234,0.8068215847015381,0.8015261803354535
2020,Nicaragua,Latin America and the Caribbean,Americas,6.1371002197265625,5.981785706111363,8.493160247802734,9.303023610796247,0.8574970364570618,0.8568910417102632,67.5071792602539,66.71732838948567,0.8639028668403625,0.8306836315563747,0.0209591407328844,-0.07190126518253234,0.6659501194953918,0.8015261803354535
2020,Panama,Latin America and the Caribbean,Americas,6.304800033569336,5.981785706111363,10.034234046936035,9.303023610796247,0.9020944833755492,0.8568910417102632,69.60301208496094,66.71732838948567,0.8803665041923523,0.8306836315563747,-0.1539277136325836,-0.07190126518253234,0.8515889048576355,0.8015261803354535
2020,Paraguay,Latin America and the Caribbean,Americas,5.6921000480651855,5.981785706111363,9.389982223510742,9.303023610796247,0.8987278938293457,0.8568910417102632,65.63993835449219,66.71732838948567,0.885923445224762,0.8306836315563747,0.0079977130517363,-0.07190126518253234,0.8347885012626648,0.8015261803354535
2020,Peru,Latin America and the Caribbean,Americas,5.796800136566162,5.981785706111363,9.456313133239746,9.303023610796247,0.8310752511024475,0.8568910417102632,68.10023498535156,66.71732838948567,0.8247660994529724,0.8306836315563747,-0.1623882204294204,-0.07190126518253234,0.893714964389801,0.8015261803354535
2020,Trinidad and Tobago,Latin America and the Caribbean,Americas,6.19189977645874,5.981785706111363,10.260002136230469,9.303023610796247,0.9152941703796388,0.8568910417102632,63.5,66.71732838948567,0.8579071164131165,0.8306836315563747,0.0005268406821414,-0.07190126518253234,0.9122306108474731,0.8015261803354535
2020,United States,Northern America,Americas,6.939599990844727,7.08585000038147,10.925768852233888,10.80906867980957,0.9142190217971802,0.9206978380680084,68.29949951171875,70.9505500793457,0.8426195383071899,0.888266384601593,0.1498917341232299,0.13733125105500216,0.6997153162956238,0.5452793389558792
2020,Uruguay,Latin America and the Caribbean,Americas,6.440100193023682,5.981785706111363,9.948192596435549,9.303023610796247,0.9228112697601318,0.8568910417102632,69.00254821777344,66.71732838948567,0.8923954367637634,0.8306836315563747,-0.1011031121015548,-0.07190126518253234,0.6359941363334656,0.8015261803354535
2020,Venezuela,Latin America and the Caribbean,Americas,5.053199768066406,5.981785706111363,8.97779369354248,9.303023610796247,0.8904081583023071,0.8568910417102632,66.50534057617188,66.71732838948567,0.6232783198356628,0.8306836315563747,-0.1690905094146728,-0.07190126518253234,0.8370383977890015,0.8015261803354535
2020,Afghanistan,Southern Asia,Asia,2.5669000148773193,4.500062435865402,7.462860584259033,8.716269373893738,0.4703669548034668,0.7072075381875038,52.59000015258789,62.89334774017334,0.396573007106781,0.7563139200210571,-0.0964294001460075,0.04545404994860287,0.9336865544319152,0.7811532691121101
2020,Armenia,Western Asia,Asia,4.676799774169922,5.391606271266937,9.100476264953612,9.82777464389801,0.7574794292449951,0.8147248290479183,66.75065612792969,66.60653328895569,0.712017834186554,0.7491940855979919,-0.1387796103954315,-0.07858180105631618,0.7735447883605957,0.7393834292888641
2020,Azerbaijan,Western Asia,Asia,5.16480016708374,5.391606271266937,9.687726974487305,9.82777464389801,0.8193082809448242,0.8147248290479183,65.5083999633789,66.60653328895569,0.786824107170105,0.7491940855979919,-0.2402552813291549,-0.07858180105631618,0.5525375604629517,0.7393834292888641
2020,Bahrain,Western Asia,Asia,6.22730016708374,5.391606271266937,10.676380157470703,9.82777464389801,0.8763421177864075,0.8147248290479183,68.5,66.60653328895569,0.9058557748794556,0.7491940855979919,0.1337291896343231,-0.07858180105631618,0.7393471002578735,0.7393834292888641
2020,Bangladesh,Southern Asia,Asia,4.832799911499023,4.500062435865402,8.287063598632812,8.716269373893738,0.6872929930686951,0.7072075381875038,64.50306701660156,62.89334774017334,0.9006249904632568,0.7563139200210571,-0.0336647257208824,0.04545404994860287,0.6618435382843018,0.7811532691121101
2020,Cambodia,South-eastern Asia,Asia,4.848400115966797,5.383366690741645,8.249890327453613,9.366847462124294,0.7730806469917297,0.8240931762589349,61.52996826171875,64.71047592163086,0.9597046375274658,0.9126666055785285,0.0519111789762973,0.16186978171269095,0.822769045829773,0.7049203589558601
2020,China,Eastern Asia,Asia,5.123899936676025,5.714849948883057,9.688568115234377,10.31689453125,0.7987605929374695,0.8598523934682211,69.28919219970703,71.09484672546387,0.898517906665802,0.7610266407330831,-0.1814257502555847,-0.051977509632706614,0.7539710998535156,0.7022663255532583
2020,Cyprus,Western Asia,Asia,6.158999919891357,5.391606271266937,10.405702590942385,9.82777464389801,0.8059962391853333,0.8147248290479183,73.70222473144531,66.60653328895569,0.7798582911491394,0.7491940855979919,0.0437314957380294,-0.07858180105631618,0.8562717437744141,0.7393834292888641
2020,Georgia,Western Asia,Asia,4.672599792480469,5.391606271266937,9.22610092163086,9.82777464389801,0.6290330290794373,0.8147248290479183,64.49520874023438,66.60653328895569,0.8016415238380432,0.7491940855979919,-0.2289203703403473,-0.07858180105631618,0.6659446954727173,0.7393834292888641
2020,Hong Kong S.A.R. of China,Eastern Asia,Asia,5.51039981842041,5.714849948883057,10.93467140197754,10.31689453125,0.8459690809249878,0.8598523934682211,76.7717056274414,71.09484672546387,0.7798337936401367,0.7610266407330831,0.1349799036979675,-0.051977509632706614,0.4206072092056274,0.7022663255532583
2020,India,Southern Asia,Asia,3.5732998847961426,4.500062435865402,8.849823951721191,8.716269373893738,0.5922009348869324,0.7072075381875038,60.215187072753906,62.89334774017334,0.8814448714256287,0.7563139200210571,0.0575516074895858,0.04545404994860287,0.7720426917076111,0.7811532691121101
2020,Indonesia,South-eastern Asia,Asia,5.285600185394287,5.383366690741645,9.369751930236816,9.366847462124294,0.8083798885345459,0.8240931762589349,62.15584945678711,64.71047592163086,0.8706144094467163,0.9126666055785285,0.5195865035057068,0.16186978171269095,0.8762964010238647,0.7049203589558601
2020,Iran,Southern Asia,Asia,4.672399997711182,4.500062435865402,9.813719749450684,8.716269373893738,0.6946896910667419,0.7072075381875038,66.00614929199219,62.89334774017334,0.6478732824325562,0.7563139200210571,0.1178911030292511,0.04545404994860287,0.714635968208313,0.7811532691121101
2020,Iraq,Western Asia,Asia,4.784800052642822,5.391606271266937,9.66109561920166,9.82777464389801,0.7476949691772461,0.8147248290479183,59.90354919433594,66.60653328895569,0.6331826448440552,0.7491940855979919,-0.0695647597312927,-0.07858180105631618,0.8222618103027344,0.7393834292888641
2020,Israel,Western Asia,Asia,7.128600120544434,5.391606271266937,10.417525291442873,9.82777464389801,0.9135712385177612,0.8147248290479183,73.20025634765625,66.60653328895569,0.7475805878639221,0.7491940855979919,0.102593719959259,-0.07858180105631618,0.7808550596237183,0.7393834292888641
2020,Japan,Eastern Asia,Asia,5.870800018310547,5.714849948883057,10.579689025878906,10.31689453125,0.8835459351539612,0.8598523934682211,75.00096893310547,71.09484672546387,0.8099613785743713,0.7610266407330831,-0.246910348534584,-0.051977509632706614,0.6545580625534058,0.7022663255532583
2020,Jordan,Western Asia,Asia,4.633399963378906,5.391606271266937,9.025999069213867,9.82777464389801,0.8021637201309204,0.8147248290479183,66.79975128173828,66.60653328895569,0.7510477900505066,0.7491940855979919,-0.1625652015209198,-0.07858180105631618,0.7003443241119385,0.7393834292888641
2020,Kazakhstan,Central Asia,Asia,6.0578999519348145,5.706359958648681,10.11465835571289,8.955255699157714,0.9347448945045472,0.9085664987564087,64.6099624633789,64.02796936035156,0.8116019368171692,0.870763075351715,-0.068488635122776,0.09945872128009796,0.7644908428192139,0.7260304450988769
2020,Kuwait,Western Asia,Asia,6.102099895477295,5.391606271266937,11.089824676513672,9.82777464389801,0.8464752435684204,0.8147248290479183,66.76764678955078,66.60653328895569,0.8723664879798889,0.7491940855979919,-0.1001847013831138,-0.07858180105631618,0.7608490586280823,0.7393834292888641
2020,Kyrgyzstan,Central Asia,Asia,5.541500091552734,5.706359958648681,8.148405075073242,8.955255699157714,0.8872284889221191,0.9085664987564087,64.10601043701172,64.02796936035156,0.9093748927116394,0.870763075351715,0.1547720581293106,0.09945872128009796,0.8883960843086243,0.7260304450988769
2020,Laos,South-eastern Asia,Asia,4.888599872589111,5.383366690741645,8.798580169677734,9.366847462124294,0.7375022172927856,0.8240931762589349,58.709922790527344,64.71047592163086,0.907213568687439,0.9126666055785285,0.1113714799284935,0.16186978171269095,0.6346793174743652,0.7049203589558601
2020,Lebanon,Western Asia,Asia,4.771500110626221,5.391606271266937,9.361723899841309,9.82777464389801,0.8243381381034851,0.8147248290479183,67.10658264160156,66.60653328895569,0.5513575077056885,0.7491940855979919,-0.0612152703106403,-0.07858180105631618,0.9022562503814696,0.7393834292888641
2020,Malaysia,South-eastern Asia,Asia,5.384300231933594,5.383366690741645,10.262518882751465,9.366847462124294,0.8165094256401062,0.8240931762589349,67.10215759277344,64.71047592163086,0.8946268558502197,0.9126666055785285,0.1147267967462539,0.16186978171269095,0.8393023014068604,0.7049203589558601
2020,Maldives,Southern Asia,Asia,5.1975998878479,4.500062435865402,9.518632888793944,8.716269373893738,0.9131609201431274,0.7072075381875038,70.5999984741211,62.89334774017334,0.853962779045105,0.7563139200210571,0.0380854979157447,0.04545404994860287,0.824211061000824,0.7811532691121101
2020,Mongolia,Eastern Asia,Asia,5.456200122833252,5.714849948883057,9.412186622619627,10.31689453125,0.9371424913406372,0.8598523934682211,62.30448532104492,71.09484672546387,0.6933513283729553,0.7610266407330831,0.0980938673019409,-0.051977509632706614,0.8635112047195435,0.7022663255532583
2020,Myanmar,South-eastern Asia,Asia,4.308000087738037,5.383366690741645,8.680481910705566,9.366847462124294,0.7844070196151733,0.8240931762589349,58.96171188354492,64.71047592163086,0.8950752019882202,0.9126666055785285,0.5606639981269836,0.16186978171269095,0.6451243162155151,0.7049203589558601
2020,Nepal,Southern Asia,Asia,5.137199878692627,4.500062435865402,7.925357341766357,8.716269373893738,0.7855124473571777,0.7072075381875038,63.779178619384766,62.89334774017334,0.7975650429725647,0.7563139200210571,0.1541688293218612,0.04545404994860287,0.7380991578102112,0.7811532691121101
